+---------+----------------------------------------------------------------------------------------------------+------------+-----------+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| SCOPE   | NAME                                                                                               | FILESIZE   | ADLER32   | RSE: REPLICA                                                                                                                                                                            |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/2820000/ade6e74a-553a-40ca-911c-793df6ce0554.root | 8.141 GB   | f2e1787a  | T0_CH_CERN_Tape: davs://eosctacms.cern.ch:8444//eos/ctacms/archive/cms/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/2820000/ade6e74a-553a-40ca-911c-793df6ce0554.root                |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/2820000/af722f2d-9527-4b32-a0f3-075c1042689b.root | 9.026 GB   | 42a47f81  | T1_DE_KIT_Disk: davs://cmsdcache-kit-disk.gridka.de:2880/pnfs/gridka.de/cms/disk-only/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/2820000/af722f2d-9527-4b32-a0f3-075c1042689b.root |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/2820000/af722f2d-9527-4b32-a0f3-075c1042689b.root | 9.026 GB   | 42a47f81  | T0_CH_CERN_Tape: davs://eosctacms.cern.ch:8444//eos/ctacms/archive/cms/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/2820000/af722f2d-9527-4b32-a0f3-075c1042689b.root                |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/2820000/c7f3fbb6-7347-4899-b9ea-b0290b7da8d4.root | 235.607 MB | 8f7c62fe  | T1_DE_KIT_Disk: davs://cmsdcache-kit-disk.gridka.de:2880/pnfs/gridka.de/cms/disk-only/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/2820000/c7f3fbb6-7347-4899-b9ea-b0290b7da8d4.root |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/2820000/c7f3fbb6-7347-4899-b9ea-b0290b7da8d4.root | 235.607 MB | 8f7c62fe  | T0_CH_CERN_Tape: davs://eosctacms.cern.ch:8444//eos/ctacms/archive/cms/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/2820000/c7f3fbb6-7347-4899-b9ea-b0290b7da8d4.root                |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/001902b2-6a73-4dd6-b1bf-e93affec3dde.root   | 3.848 GB   | 1c2a0682  | T1_DE_KIT_Disk: davs://cmsdcache-kit-disk.gridka.de:2880/pnfs/gridka.de/cms/disk-only/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/001902b2-6a73-4dd6-b1bf-e93affec3dde.root   |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/001902b2-6a73-4dd6-b1bf-e93affec3dde.root   | 3.848 GB   | 1c2a0682  | T0_CH_CERN_Tape: davs://eosctacms.cern.ch:8444//eos/ctacms/archive/cms/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/001902b2-6a73-4dd6-b1bf-e93affec3dde.root                  |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/02596935-d7f0-4f5a-920c-1f0d051cfa96.root   | 3.130 GB   | 4fe9c28a  | T1_DE_KIT_Disk: davs://cmsdcache-kit-disk.gridka.de:2880/pnfs/gridka.de/cms/disk-only/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/02596935-d7f0-4f5a-920c-1f0d051cfa96.root   |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/02596935-d7f0-4f5a-920c-1f0d051cfa96.root   | 3.130 GB   | 4fe9c28a  | T0_CH_CERN_Tape: davs://eosctacms.cern.ch:8444//eos/ctacms/archive/cms/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/02596935-d7f0-4f5a-920c-1f0d051cfa96.root                  |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/02a45afb-c510-45b5-8629-56dbba2e79b1.root   | 3.730 GB   | 1b83cda4  | T1_DE_KIT_Disk: davs://cmsdcache-kit-disk.gridka.de:2880/pnfs/gridka.de/cms/disk-only/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/02a45afb-c510-45b5-8629-56dbba2e79b1.root   |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/02a45afb-c510-45b5-8629-56dbba2e79b1.root   | 3.730 GB   | 1b83cda4  | T0_CH_CERN_Tape: davs://eosctacms.cern.ch:8444//eos/ctacms/archive/cms/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/02a45afb-c510-45b5-8629-56dbba2e79b1.root                  |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/03acbc49-b35c-4263-a9a3-c0f1b7b9241a.root   | 3.881 GB   | aa7b2c74  | T1_DE_KIT_Disk: davs://cmsdcache-kit-disk.gridka.de:2880/pnfs/gridka.de/cms/disk-only/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/03acbc49-b35c-4263-a9a3-c0f1b7b9241a.root   |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/03acbc49-b35c-4263-a9a3-c0f1b7b9241a.root   | 3.881 GB   | aa7b2c74  | T0_CH_CERN_Tape: davs://eosctacms.cern.ch:8444//eos/ctacms/archive/cms/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/03acbc49-b35c-4263-a9a3-c0f1b7b9241a.root                  |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/057cdb93-7f9e-486c-85b5-63079d099f19.root   | 2.932 GB   | 8720b2ee  | T1_DE_KIT_Disk: davs://cmsdcache-kit-disk.gridka.de:2880/pnfs/gridka.de/cms/disk-only/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/057cdb93-7f9e-486c-85b5-63079d099f19.root   |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/057cdb93-7f9e-486c-85b5-63079d099f19.root   | 2.932 GB   | 8720b2ee  | T0_CH_CERN_Tape: davs://eosctacms.cern.ch:8444//eos/ctacms/archive/cms/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/057cdb93-7f9e-486c-85b5-63079d099f19.root                  |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/05a568ac-75f5-4758-a8b9-242ff5cfc638.root   | 4.195 GB   | a299bd29  | T1_DE_KIT_Disk: davs://cmsdcache-kit-disk.gridka.de:2880/pnfs/gridka.de/cms/disk-only/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/05a568ac-75f5-4758-a8b9-242ff5cfc638.root   |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/05a568ac-75f5-4758-a8b9-242ff5cfc638.root   | 4.195 GB   | a299bd29  | T0_CH_CERN_Tape: davs://eosctacms.cern.ch:8444//eos/ctacms/archive/cms/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/05a568ac-75f5-4758-a8b9-242ff5cfc638.root                  |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/05e5b9d7-466a-4918-8b90-33b10de3abd5.root   | 3.840 GB   | 53daa0ff  | T1_DE_KIT_Disk: davs://cmsdcache-kit-disk.gridka.de:2880/pnfs/gridka.de/cms/disk-only/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/05e5b9d7-466a-4918-8b90-33b10de3abd5.root   |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/05e5b9d7-466a-4918-8b90-33b10de3abd5.root   | 3.840 GB   | 53daa0ff  | T0_CH_CERN_Tape: davs://eosctacms.cern.ch:8444//eos/ctacms/archive/cms/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/05e5b9d7-466a-4918-8b90-33b10de3abd5.root                  |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/06b3bf57-c221-43e0-8434-9d6be3f69063.root   | 4.190 GB   | d45a5a2f  | T1_DE_KIT_Disk: davs://cmsdcache-kit-disk.gridka.de:2880/pnfs/gridka.de/cms/disk-only/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/06b3bf57-c221-43e0-8434-9d6be3f69063.root   |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/06b3bf57-c221-43e0-8434-9d6be3f69063.root   | 4.190 GB   | d45a5a2f  | T0_CH_CERN_Tape: davs://eosctacms.cern.ch:8444//eos/ctacms/archive/cms/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/06b3bf57-c221-43e0-8434-9d6be3f69063.root                  |
